account,reel_url
davi_maia,https://www.instagram.com/davimaialima/reel/BZrnsjfAAOD/
davi_maia,https://www.instagram.com/davimaialima/reel/BZwDIV0g7AG/
davi_maia,https://www.instagram.com/davimaialima/reel/B_0LFrNp6eb/
davi_maia,https://www.instagram.com/davimaialima/reel/B_DIOTTJg0B/
davi_maia,https://www.instagram.com/davimaialima/reel/B_S6GUcJZBP/
davi_maia,https://www.instagram.com/davimaialima/reel/B_kyyLEpr2E/
davi_maia,https://www.instagram.com/davimaialima/reel/B_qiyWypDYW/
davi_maia,https://www.instagram.com/davimaialima/reel/BabqBYJgbaA/
davi_maia,https://www.instagram.com/davimaialima/reel/Bacg60zgBXs/
davi_maia,https://www.instagram.com/davimaialima/reel/Baoh4qHAbCT/
davi_maia,https://www.instagram.com/davimaialima/reel/BazxzLogCm1/
davi_maia,https://www.instagram.com/davimaialima/reel/Bb1ncVhAjbK/
davi_maia,https://www.instagram.com/davimaialima/reel/Bb648O6Agc0/
davi_maia,https://www.instagram.com/davimaialima/reel/BbSW0XWAf_6/
davi_maia,https://www.instagram.com/davimaialima/reel/BbeeW6xAkA1/
davi_maia,https://www.instagram.com/davimaialima/reel/BbhrA_wAtA5/
davi_maia,https://www.instagram.com/davimaialima/reel/Bbm03LlAJ_3/
davi_maia,https://www.instagram.com/davimaialima/reel/BbuEXeuAYs9/
davi_maia,https://www.instagram.com/davimaialima/reel/Bc93aZzH4Vg/
davi_maia,https://www.instagram.com/davimaialima/reel/BcUn_cXA3pp/
davi_maia,https://www.instagram.com/davimaialima/reel/BcXe874ASuo/
davi_maia,https://www.instagram.com/davimaialima/reel/BcZ97qCAjDy/
davi_maia,https://www.instagram.com/davimaialima/reel/Bce6m-JgkRI/
davi_maia,https://www.instagram.com/davimaialima/reel/BdAP8XCHfSe/
davi_maia,https://www.instagram.com/davimaialima/reel/BdC7YFynJN_/
davi_maia,https://www.instagram.com/davimaialima/reel/BdSdO0SHE7s/
davi_maia,https://www.instagram.com/davimaialima/reel/Bde4YxrHpkt/
davi_maia,https://www.instagram.com/davimaialima/reel/BdtUoReHcLU/
davi_maia,https://www.instagram.com/davimaialima/reel/Bdxqbz_nRx-/
davi_maia,https://www.instagram.com/davimaialima/reel/BeD7yGPnq1Q/
davi_maia,https://www.instagram.com/davimaialima/reel/BeVcPVRH4Z5/
davi_maia,https://www.instagram.com/davimaialima/reel/Bebbk0QnUMU/
davi_maia,https://www.instagram.com/davimaialima/reel/BeoQSBVHHwI/
davi_maia,https://www.instagram.com/davimaialima/reel/Beu260XnZNS/
davi_maia,https://www.instagram.com/davimaialima/reel/BfBKhn2ntMw/
davi_maia,https://www.instagram.com/davimaialima/reel/BfO0ljGndnJ/
davi_maia,https://www.instagram.com/davimaialima/reel/BfbkYx8Hyfp/
davi_maia,https://www.instagram.com/davimaialima/reel/BftkKTena-2/
davi_maia,https://www.instagram.com/davimaialima/reel/BgD66R9HoO5/
davi_maia,https://www.instagram.com/davimaialima/reel/BgTVWVKHJYb/
davi_maia,https://www.instagram.com/davimaialima/reel/BgmSOPbntKN/
