chave_local,municipio,local,endereco,latitude,longitude,bairro,status,fonte,estrategia_usada,consulta_usada,display_name
"MACEIO|SEST/SENAT|AV. DEP. CESAR ESUSTAQUIO MALTA, 500",MACEIO,SEST/SENAT,"AV. DEP. CESAR ESUSTAQUIO MALTA, 500",-9.6130147,-35.7230614,Serraria,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"SEST/SENAT, MACEIO, Alagoas, Brasil","SEST/SENAT, Rua E, Serraria, Maceió, Alagoas, Região Nordeste, 57046-685, Brasil"
"MACEIO|ESCOLA ESTADUAL DR. JULIO AUTO|CONJUNTO JOAQUIM LEAO, S/N",MACEIO,ESCOLA ESTADUAL DR. JULIO AUTO,"CONJUNTO JOAQUIM LEAO, S/N",-9.6628001,-35.7612245,Ponta Grossa,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"ESCOLA ESTADUAL DR. JULIO AUTO, MACEIO, Alagoas, Brasil","Escola Estadual Doutor Júlio Auto, Avenida Silvestre Péricles de Góes Monteiro, Ponta Grossa, Maceió, Alagoas, Região Nordeste, 57014-000, Brasil"
"MACEIO|COLEGIO ATHENEU|ESTRADA DA CODEAL, 33",MACEIO,COLEGIO ATHENEU,"ESTRADA DA CODEAL, 33",-9.5658454,-35.7480234,Salvador Lyra,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"COLEGIO ATHENEU, MACEIO, Alagoas, Brasil","Colégio Atheneu, Rua da Cordeal, Salvador Lyra, Tabuleiros dos Martins, Maceió, Alagoas, Região Nordeste, 57081-071, Brasil"
"MACEIO|GRUPO ESCOLAR ANTONIO VASCO|PRACA JOSE EMIDIO DE CARVALHO, S/N",MACEIO,GRUPO ESCOLAR ANTONIO VASCO,"PRACA JOSE EMIDIO DE CARVALHO, S/N",-9.5760307,-35.6562002,Riacho Doce,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_SIMPLIFICADO,"ANTONIO VASCO, MACEIO, Alagoas, Brasil","Escola Estadual Antônio Vasco, Rua Praça José Emilio, Loteamento Riacho Doce I, Riacho Doce, Maceió, Alagoas, Região Nordeste, 57039-250, Brasil"
"MACEIO|ESCOLA SANTA ROSA|TRAV FIRMINO DE VASCONCELOS, 100",MACEIO,ESCOLA SANTA ROSA,"TRAV FIRMINO DE VASCONCELOS, 100",-9.6620212,-35.7115688,Ponta da Terra,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"ESCOLA SANTA ROSA, MACEIO, Alagoas, Brasil","Colégio Santa Rosa, Rua José Fragoso, Ponta da Terra, Maceió, Alagoas, Região Nordeste, 57035-300, Brasil"
"MACEIO|COLEGIO BRASIL (ANTIGO ISAAC NEWTON)|RUA FERNANDO MENDES PINTO, N 11",MACEIO,COLEGIO BRASIL (ANTIGO ISAAC NEWTON),"RUA FERNANDO MENDES PINTO, N 11",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESCOLA ESTADUAL TAVARES BASTOS|PRACA CENTENARIO, S/N",MACEIO,ESCOLA ESTADUAL TAVARES BASTOS,"PRACA CENTENARIO, S/N",-9.6317072,-35.7382945,Pinheiro,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_SIMPLIFICADO,"TAVARES BASTOS, MACEIO, Alagoas, Brasil","Rua Tavares Bastos, Pinheiro, Maceió, Alagoas, Região Nordeste, 57055-680, Brasil"
"MACEIO|CRECHE AGENOR FERNANDES PONTES|VILA GOIABEIRA, 132",MACEIO,CRECHE AGENOR FERNANDES PONTES,"VILA GOIABEIRA, 132",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|EDIFICIO DO SENAC|AV. PEDRO PAULINO, 77",MACEIO,EDIFICIO DO SENAC,"AV. PEDRO PAULINO, 77",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|CMEI HERBERT DE SOUZA|ROD. AL 101 NORTE, S/N",MACEIO,CMEI HERBERT DE SOUZA,"ROD. AL 101 NORTE, S/N",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESC. EST. PROFa ANA COELHO PALMEIRA|CONJ. ALFREDO GASPAR DE MENDONCA, S/N",MACEIO,ESC. EST. PROFa ANA COELHO PALMEIRA,"CONJ. ALFREDO GASPAR DE MENDONCA, S/N",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESC. MUN. PIO X (PREDIO DO ANTIGO COL.SAGRADA FAMILIA)|RUA PROFESSORA ZEZE LOUREIRO, 200",MACEIO,ESC. MUN. PIO X (PREDIO DO ANTIGO COL.SAGRADA FAMILIA),"RUA PROFESSORA ZEZE LOUREIRO, 200",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESC. MUN. PROFa NEIDE DE FREITAS FRANCA|CONJ. OTACILIO HOLANDA, S/N",MACEIO,ESC. MUN. PROFa NEIDE DE FREITAS FRANCA,"CONJ. OTACILIO HOLANDA, S/N",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESCOLA MUN. DOM MIGUEL FENELON CAMARA|LOTEAMENTO JARDIM PETROPOLIS II, SN, QD 26",MACEIO,ESCOLA MUN. DOM MIGUEL FENELON CAMARA,"LOTEAMENTO JARDIM PETROPOLIS II, SN, QD 26",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|E.E. AQUILINA BULHOES BARROS|RUA HENRIQUE FRANCISCO BULHOES, 14 QD C",MACEIO,E.E. AQUILINA BULHOES BARROS,"RUA HENRIQUE FRANCISCO BULHOES, 14 QD C",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|COLEGIO ROSA MISTICA|CONJUNTO OSMAN LOUREIRO, RUA 15, N 133, QD C2",MACEIO,COLEGIO ROSA MISTICA,"CONJUNTO OSMAN LOUREIRO, RUA 15, N 133, QD C2",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESCOLA MUNICIPAL JOAO FEITOSA|RUA SAO LUIZ, RESIDENCIAL VALE DO TOCANTINS",MACEIO,ESCOLA MUNICIPAL JOAO FEITOSA,"RUA SAO LUIZ, RESIDENCIAL VALE DO TOCANTINS",-9.6382750,-35.7257900,Feitosa,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_SIMPLIFICADO,"JOAO FEITOSA, MACEIO, Alagoas, Brasil","Rua São João, Vila Pau d'Arco, Feitosa, Maceió, Alagoas, Região Nordeste, 57043-000, Brasil"
"MACEIO|ESCOLA MUN. PROF. DERALDO CAMPOS|RUA TENENTE MOISES S. FIRMINO, S/N",MACEIO,ESCOLA MUN. PROF. DERALDO CAMPOS,"RUA TENENTE MOISES S. FIRMINO, S/N",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|INSS|AV. DONA CONSTANCIA DE GOES MONTEIRO, S/N",MACEIO,INSS,"AV. DONA CONSTANCIA DE GOES MONTEIRO, S/N",-9.6566290,-35.7208118,Jatiúca,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"INSS, MACEIO, Alagoas, Brasil","Instituto Nacional do Seguro Social - INSS, Travessa Dona Constança, Jatiúca, Maceió, Alagoas, Região Nordeste, 57025-357, Brasil"
"MACEIO|ESC. EST. PROFa EROTILDES RODRIGUES SALDANHA (EX SEN PETRONIO PORTELA)|RUA GOV. LAMENHA FILHO, S/N",MACEIO,ESC. EST. PROFa EROTILDES RODRIGUES SALDANHA (EX SEN PETRONIO PORTELA),"RUA GOV. LAMENHA FILHO, S/N",,,,NAO_ENCONTRADO_V2,,,,
MACEIO|COLEGIO DOM BOSCO (ANTIGO COLEGIO CARVALHO)|RUA EURICO AYRES N. 131,MACEIO,COLEGIO DOM BOSCO (ANTIGO COLEGIO CARVALHO),RUA EURICO AYRES N. 131,,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESCOLA EST. DOM ADELMO MACHADO|RUA DOM ADELMO MACHADO, S/N",MACEIO,ESCOLA EST. DOM ADELMO MACHADO,"RUA DOM ADELMO MACHADO, S/N",-9.6594018,-35.7576368,Vergel do Lago,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_SIMPLIFICADO,"ESCOLA DOM ADELMO MACHADO, MACEIO, Alagoas, Brasil","Escola Estadual Dom Adelmo Machado, Rua Marquês de Pombal, Conjunto Cardoso da Silva, Vergel do Lago, Maceió, Alagoas, Região Nordeste, 57014-072, Brasil"
"MACEIO|ESC. MUN. NOSSA SRa APARECIDA (PREDIO DO ANTIGO COL.SAGRADA FAMILIA)|RUA PROFESSORA MARIA JOSE LOUREIRO, S/N",MACEIO,ESC. MUN. NOSSA SRa APARECIDA (PREDIO DO ANTIGO COL.SAGRADA FAMILIA),"RUA PROFESSORA MARIA JOSE LOUREIRO, S/N",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|ESCOLA ESTADUAL MAJOR EDUARDO EMILIANO DA FONSECA|RUA DR LUIS DE BARROS, S/N",MACEIO,ESCOLA ESTADUAL MAJOR EDUARDO EMILIANO DA FONSECA,"RUA DR LUIS DE BARROS, S/N",,,,NAO_ENCONTRADO_V2,,,,
"MACEIO|COLEGIO SAO JERONIMO|RUA JACI MELO, S/N, C6JX, 7R, JARDIM DA SAUDE",MACEIO,COLEGIO SAO JERONIMO,"RUA JACI MELO, S/N, C6JX, 7R, JARDIM DA SAUDE",-9.5696654,-35.7503333,Salvador Lyra,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"COLEGIO SAO JERONIMO, MACEIO, Alagoas, Brasil","Colégio São Jerônimo, Rua Jacy Melo, Salvador Lyra, Tabuleiros dos Martins, Maceió, Alagoas, Região Nordeste, 57082-310, Brasil"
"MACEIO|CMEI SONIA CAVALCANTI|RUA GENERAL HERMES, S/N, BOM PARTO (VIZ. A SEMED)",MACEIO,CMEI SONIA CAVALCANTI,"RUA GENERAL HERMES, S/N, BOM PARTO (VIZ. A SEMED)",,,,NAO_ENCONTRADO_V2,,,,
MACEIO|SEADES - SEC. DE EST. DA ASSISTENCIA E DESENVOLVIMENTO SOCIAL|RUA COMENDADOR CALACA 1339,MACEIO,SEADES - SEC. DE EST. DA ASSISTENCIA E DESENVOLVIMENTO SOCIAL,RUA COMENDADOR CALACA 1339,,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|ESCOLA MUNICIPAL ALTINA RIBEIRO TOLEDO|VILA ALTINA SN,MARECHAL DEODORO,ESCOLA MUNICIPAL ALTINA RIBEIRO TOLEDO,VILA ALTINA SN,,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|ESCOLA ESTADUAL JOSE CORREIA DA SILVA TITARA|LOT BOSQUE DA MASSAGUEIRA N 3A,MARECHAL DEODORO,ESCOLA ESTADUAL JOSE CORREIA DA SILVA TITARA,LOT BOSQUE DA MASSAGUEIRA N 3A,-9.7434219,-35.8441367,Marechal Deodoro,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"ESCOLA ESTADUAL JOSE CORREIA DA SILVA TITARA, MARECHAL DEODORO, Alagoas, Brasil","Escola Estadual José Correia da Silva Titara, Acesso Massagueira, Massagueira, Marechal Deodoro, Alagoas, Região Nordeste, 57160-000, Brasil"
MARECHAL DEODORO|ESCOLA MUNICIPAL PREFEITO MANOEL MESSIAS DOS SANTOS|RUA SALVADOR S/N LOT. LUAR DO FRANCES,MARECHAL DEODORO,ESCOLA MUNICIPAL PREFEITO MANOEL MESSIAS DOS SANTOS,RUA SALVADOR S/N LOT. LUAR DO FRANCES,,,,NAO_ENCONTRADO_V2,,,,
"MARECHAL DEODORO|ESCOLA MUNICIPAL CARLOS AVELINO DA SILVA|RES MARIA GISLENE MATHEUS, S/N",MARECHAL DEODORO,ESCOLA MUNICIPAL CARLOS AVELINO DA SILVA,"RES MARIA GISLENE MATHEUS, S/N",,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|ESCOLA MUNICIPAL MARIA PETRONILA DE GOUVEA|RUA MARINITA DE GOUVEIA SN,MARECHAL DEODORO,ESCOLA MUNICIPAL MARIA PETRONILA DE GOUVEA,RUA MARINITA DE GOUVEIA SN,,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|NEI ADELIA CAVALCANTE COSTA|RUA DOS CAJUEIROS,MARECHAL DEODORO,NEI ADELIA CAVALCANTE COSTA,RUA DOS CAJUEIROS,,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|ESCOLA ESTADUAL DEODORO DA FONSECA|PRACA PEDRO PAULINO SN,MARECHAL DEODORO,ESCOLA ESTADUAL DEODORO DA FONSECA,PRACA PEDRO PAULINO SN,-9.7165403,-35.8940881,Centro,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"ESCOLA ESTADUAL DEODORO DA FONSECA, MARECHAL DEODORO, Alagoas, Brasil","Escola Estadual Deodoro da Fonseca, Rua Professor Olímpio Falcão, Centro, Marechal Deodoro, Alagoas, Região Nordeste, 57160-000, Brasil"
MARECHAL DEODORO|NEI MARIA IRENE DA SILVA|AV VIOLETA SN RD DENISSON AMORIM,MARECHAL DEODORO,NEI MARIA IRENE DA SILVA,AV VIOLETA SN RD DENISSON AMORIM,,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|ESCOLA MUNICIPAL ADELINA DE CARVALHO MELO|RUA ADELINA DE CARVALHO MELO SN,MARECHAL DEODORO,ESCOLA MUNICIPAL ADELINA DE CARVALHO MELO,RUA ADELINA DE CARVALHO MELO SN,,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|ESCOLA PROFESSORA ELEUZA GALVAO RODAS|RUA ARTHUR PAIVA REGO SN,MARECHAL DEODORO,ESCOLA PROFESSORA ELEUZA GALVAO RODAS,RUA ARTHUR PAIVA REGO SN,,,,NAO_ENCONTRADO_V2,,,,
MARECHAL DEODORO|ESCOLA MUNICIPAL PREFEITO EDIVAL LEMOS SANTOS|AV. SAO JOSE POEIRA SN,MARECHAL DEODORO,ESCOLA MUNICIPAL PREFEITO EDIVAL LEMOS SANTOS,AV. SAO JOSE POEIRA SN,,,,NAO_ENCONTRADO_V2,,,,
"MARECHAL DEODORO|UBS - MARIA DO CARMO ARAUJO SOARES|RUA ADELINA DE CARVALHO MELO, S/N",MARECHAL DEODORO,UBS - MARIA DO CARMO ARAUJO SOARES,"RUA ADELINA DE CARVALHO MELO, S/N",,,,NAO_ENCONTRADO_V2,,,,
PALMEIRA DOS INDIOS|COLEGIO ESTADUAL HUMBERTO MENDES|AV GOV MUNIZ FALCAO 701,PALMEIRA DOS INDIOS,COLEGIO ESTADUAL HUMBERTO MENDES,AV GOV MUNIZ FALCAO 701,-9.4142332,-36.6271187,São Luiz,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"COLEGIO ESTADUAL HUMBERTO MENDES, PALMEIRA DOS INDIOS, Alagoas, Brasil","Colegio Estadual Humberto Mendes, 701, Avenida Governador Muniz Falcão, São Luiz, Palmeira dos Índios, Alagoas, Região Nordeste, 57602-490, Brasil"
"PALMEIRA DOS INDIOS|FACULDADE CESMAC DO SERTAO|RUA BRAULIO MONTENEGRO, S/N, VILA MARIA",PALMEIRA DOS INDIOS,FACULDADE CESMAC DO SERTAO,"RUA BRAULIO MONTENEGRO, S/N, VILA MARIA",-9.4213348,-36.6418535,São Cristovão,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"FACULDADE CESMAC DO SERTAO, PALMEIRA DOS INDIOS, Alagoas, Brasil","Faculdade CESMAC do Sertão, 285;286, Rua Bráulio Montenegro, São Cristovão, Palmeira dos Índios, Alagoas, Região Nordeste, 57607-520, Brasil"
PALMEIRA DOS INDIOS|GRUPO ESCOLAR ANTONIA MACEDO|RUA CEL ANTONIO PANTALEAO SN,PALMEIRA DOS INDIOS,GRUPO ESCOLAR ANTONIA MACEDO,RUA CEL ANTONIO PANTALEAO SN,,,,NAO_ENCONTRADO_V2,,,,
"PALMEIRA DOS INDIOS|ESCOLA ESTADUAL MANOEL PASSOS LIMA|RUA GERVASIO MOREIRA, S/N",PALMEIRA DOS INDIOS,ESCOLA ESTADUAL MANOEL PASSOS LIMA,"RUA GERVASIO MOREIRA, S/N",,,,NAO_ENCONTRADO_V2,,,,
PALMEIRA DOS INDIOS|ESCOLA MUNICIPAL PEDRO RODRIGUES GAIA|POVOADO CORURIPE DA CAL,PALMEIRA DOS INDIOS,ESCOLA MUNICIPAL PEDRO RODRIGUES GAIA,POVOADO CORURIPE DA CAL,,,,NAO_ENCONTRADO_V2,,,,
PALMEIRA DOS INDIOS|ESCOLA ESTADUAL DIJANIRA SANTOS SILVA|POVOADO SANTO ANTONIO,PALMEIRA DOS INDIOS,ESCOLA ESTADUAL DIJANIRA SANTOS SILVA,POVOADO SANTO ANTONIO,,,,NAO_ENCONTRADO_V2,,,,
PALMEIRA DOS INDIOS|ESCOLA MUNICIPAL NOE SIMPLICIO|POVOADO BONIFACIO,PALMEIRA DOS INDIOS,ESCOLA MUNICIPAL NOE SIMPLICIO,POVOADO BONIFACIO,,,,NAO_ENCONTRADO_V2,,,,
PALMEIRA DOS INDIOS|ESCOLA ESTADUAL EGIDIO BARBOSA|POVOADO LAGOA DO CALDEIRAO,PALMEIRA DOS INDIOS,ESCOLA ESTADUAL EGIDIO BARBOSA,POVOADO LAGOA DO CALDEIRAO,,,,NAO_ENCONTRADO_V2,,,,
"PALMEIRA DOS INDIOS|UNIVERSISADE ESTADUAL DE ALAGOAS - UNEAL - PALMERIA DOS INDIOS|RODOVIA EDUARDO ALVES DA SILVA, KM 03",PALMEIRA DOS INDIOS,UNIVERSISADE ESTADUAL DE ALAGOAS - UNEAL - PALMERIA DOS INDIOS,"RODOVIA EDUARDO ALVES DA SILVA, KM 03",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|COLEGIO ESTADUAL COMENDADOR JOSE DA SILVA PEIXOTO|RUA CASTRO ALVES, S/N, EM FRENTE A CODEVASF",PENEDO,COLEGIO ESTADUAL COMENDADOR JOSE DA SILVA PEIXOTO,"RUA CASTRO ALVES, S/N, EM FRENTE A CODEVASF",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|COLEGIO DIOCESANO DE PENEDO|PCA. LARGO DE FATIMA, PX. A 9A. COORDENADORIA DE ENSINO DE ALAGOAS",PENEDO,COLEGIO DIOCESANO DE PENEDO,"PCA. LARGO DE FATIMA, PX. A 9A. COORDENADORIA DE ENSINO DE ALAGOAS",-10.2838865,-36.5708105,Dom Constatino,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"COLEGIO DIOCESANO DE PENEDO, PENEDO, Alagoas, Brasil","Colégio Diocesano de Penedo., Praça Largo de Fátima, Dom Constatino, Penedo, Alagoas, Região Nordeste, 49980-000, Brasil"
"PENEDO|ESCOLA MUNICIPAL VEREADOR MANOEL SOARES DE MELO|RUA FLORIANO ROSA, S/N, PX. AO POSTO DE SAUDE, CONJUNTO VILA MATIAS",PENEDO,ESCOLA MUNICIPAL VEREADOR MANOEL SOARES DE MELO,"RUA FLORIANO ROSA, S/N, PX. AO POSTO DE SAUDE, CONJUNTO VILA MATIAS",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|ESCOLA ESTADUAL PROFESSOR ERNANI MERO (GRUPO ESCOLAR EXPERIMENTAL)|PRACA LARGO DE FATIMA, S/N, EM FRENTE AO NUDEPE",PENEDO,ESCOLA ESTADUAL PROFESSOR ERNANI MERO (GRUPO ESCOLAR EXPERIMENTAL),"PRACA LARGO DE FATIMA, S/N, EM FRENTE AO NUDEPE",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|COOPERATIVA EDUCACIONAL DE PENEDO - COOPEPE LTDA|PARQUE DR. ADAIL FREIRE PEREIRA, 127 (PRACA SANTA LUZIA)",PENEDO,COOPERATIVA EDUCACIONAL DE PENEDO - COOPEPE LTDA,"PARQUE DR. ADAIL FREIRE PEREIRA, 127 (PRACA SANTA LUZIA)",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|EMEB VEREADOR JOSE DA COSTA MANGABEIRA|RUA F, LOTEAMENTO SAO GONCALO, SN",PENEDO,EMEB VEREADOR JOSE DA COSTA MANGABEIRA,"RUA F, LOTEAMENTO SAO GONCALO, SN",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|ESCOLA ESTADUAL DR. ALCIDES ANDRADE|ROD. ENGENHEIRO JOAQUIM GONCALVES, S/N, PX. A GRANDE RIO VEICULOS",PENEDO,ESCOLA ESTADUAL DR. ALCIDES ANDRADE,"ROD. ENGENHEIRO JOAQUIM GONCALVES, S/N, PX. A GRANDE RIO VEICULOS",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|IFAL - CAMPUS PENEDO|ROD ENGENHEIRO JOAQUIM GONCALVES, S/N LOT SAO JOSE",PENEDO,IFAL - CAMPUS PENEDO,"ROD ENGENHEIRO JOAQUIM GONCALVES, S/N LOT SAO JOSE",,,,NAO_ENCONTRADO_V2,,,,
PENEDO|EMEB HANNA BERTHOLET|POVOADO SANTA MARGARIDA,PENEDO,EMEB HANNA BERTHOLET,POVOADO SANTA MARGARIDA,,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|FACULDADE RAIMUNDO MARINHO DE PENEDO|RUA 15 DE NOVEMBRO, FRM",PENEDO,FACULDADE RAIMUNDO MARINHO DE PENEDO,"RUA 15 DE NOVEMBRO, FRM",-10.2861098,-36.5802191,Penedo,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_MUNICIPIO,"FACULDADE RAIMUNDO MARINHO DE PENEDO, PENEDO, Alagoas, Brasil","Faculdade Raimundo Marinho de Penedo, 511, Rua 15 de Novembro, Penedo, Alagoas, Região Nordeste, 57200-000, Brasil"
"PENEDO|GRUPO ESCOLAR ESTADUAL GABINO BESOURO|AVENIDA NILO PECANHA, 182, PROXIMO AO TIRO DE GUERRA",PENEDO,GRUPO ESCOLAR ESTADUAL GABINO BESOURO,"AVENIDA NILO PECANHA, 182, PROXIMO AO TIRO DE GUERRA",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|ESCOLA ESTADUAL HERMILIO DE FREITAS MELRO|AVENIDA WANDERLEY, 396, EM FRENTE AO SEMEP",PENEDO,ESCOLA ESTADUAL HERMILIO DE FREITAS MELRO,"AVENIDA WANDERLEY, 396, EM FRENTE AO SEMEP",,,,NAO_ENCONTRADO_V2,,,,
PENEDO|EMEB SANTO ANTONIO|POVOADO TABULEIRO DOS NEGROS,PENEDO,EMEB SANTO ANTONIO,POVOADO TABULEIRO DOS NEGROS,,,,NAO_ENCONTRADO_V2,,,,
PENEDO|EMEB PROFa MARIA DA GLORIA PIMENTEIRA|POVOADO PONTA MOFINA,PENEDO,EMEB PROFa MARIA DA GLORIA PIMENTEIRA,POVOADO PONTA MOFINA,,,,NAO_ENCONTRADO_V2,,,,
PENEDO|EMEB PROFESSOR IRENIO ARAUJO|POVOADO MARITUBA DO PEIXE,PENEDO,EMEB PROFESSOR IRENIO ARAUJO,POVOADO MARITUBA DO PEIXE,,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|UNIDADE DE ENSINO DE PENEDO/UFAL|AVENIDA BEIRA RIO, S/N, UFAL, PX. A DELEGACIA DE POLICIA",PENEDO,UNIDADE DE ENSINO DE PENEDO/UFAL,"AVENIDA BEIRA RIO, S/N, UFAL, PX. A DELEGACIA DE POLICIA",,,,NAO_ENCONTRADO_V2,,,,
"PENEDO|ESCOLA ESTADUAL CLEMENTINO DO MONTE|PRACA CLEMENTINO DO MONTE, S/N (EM FRENTE AO PENEDENSE)",PENEDO,ESCOLA ESTADUAL CLEMENTINO DO MONTE,"PRACA CLEMENTINO DO MONTE, S/N (EM FRENTE AO PENEDENSE)",,,,NAO_ENCONTRADO_V2,,,,
"RIO LARGO|ESCOLA MUNICIPAL DR. GUSTAVO PAIVA|CJ BARNABE OITICICA II, SN, MATA DO ROLO",RIO LARGO,ESCOLA MUNICIPAL DR. GUSTAVO PAIVA,"CJ BARNABE OITICICA II, SN, MATA DO ROLO",-9.4956232,-35.8441984,Rio Largo,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_SIMPLIFICADO,"GUSTAVO PAIVA, RIO LARGO, Alagoas, Brasil","Gustavo Paiva, Rio Largo, Alagoas, Região Nordeste, 57100-000, Brasil"
"RIO LARGO|COMPLEXO ESTADUAL PROFA CLAUDIZETE LIMA ELEUTERIO|CONJ GURIATA, S/N",RIO LARGO,COMPLEXO ESTADUAL PROFA CLAUDIZETE LIMA ELEUTERIO,"CONJ GURIATA, S/N",-9.5337975,-35.8048818,Complexo Residencial Bairro Novo,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_SIMPLIFICADO,"PROFA CLAUDIZETE LIMA ELEUTERIO, RIO LARGO, Alagoas, Brasil","Escola Estadual Professora Claudizete Lima Eleutério, Rua Dez, Complexo Residencial Bairro Novo, Rio Largo, Alagoas, Região Nordeste, 57075-000, Brasil"
RIO LARGO|ESCOLA DE ENSINO FUND DR GASTAO OITICICA|AV JULIO CALHEIROS S/N,RIO LARGO,ESCOLA DE ENSINO FUND DR GASTAO OITICICA,AV JULIO CALHEIROS S/N,,,,NAO_ENCONTRADO_V2,,,,
RIO LARGO|ESCOLA ESTADUAL SANTOS DUMONT|BR 104 - DESTACAMENTO DA FAB - VILA MILITAR,RIO LARGO,ESCOLA ESTADUAL SANTOS DUMONT,BR 104 - DESTACAMENTO DA FAB - VILA MILITAR,-9.4835249,-35.8559170,Vila São Lourenço,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_LOCAL_SIMPLIFICADO,"SANTOS DUMONT, RIO LARGO, Alagoas, Brasil","Avenida Alberto Santos Dumont, Vila São Lourenço, Rio Largo, Alagoas, Região Nordeste, Brasil"
"RIO LARGO|ESCOLA MUNICIPAL DE EDUCACAO BASICA INDUSTRIAL LUIGI BAUDUCCO|AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",RIO LARGO,ESCOLA MUNICIPAL DE EDUCACAO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",,,,NAO_ENCONTRADO_V2,,,,
"RIO LARGO|ESCOLA DE EDUCACAO BASICA AGNUS DEI|AV. PRESIDENTE FERNANDO A. COLLO DE MELO,96, ANTONIO LINS DE SOUZA",RIO LARGO,ESCOLA DE EDUCACAO BASICA AGNUS DEI,"AV. PRESIDENTE FERNANDO A. COLLO DE MELO,96, ANTONIO LINS DE SOUZA",,,,NAO_ENCONTRADO_V2,,,,
RIO LARGO|ESCOLA DE ENSINO FUND PROF ROSINEIDE TEREZA MARTINS DA CONCEICAO|EUCLIDES AFONSO DE MELO S/N,RIO LARGO,ESCOLA DE ENSINO FUND PROF ROSINEIDE TEREZA MARTINS DA CONCEICAO,EUCLIDES AFONSO DE MELO S/N,-9.4870010,-35.8529900,Vila São Lourenço,ENCONTRADO_OSM_NOMINATIM,OSM_NOMINATIM,OSM_ENDERECO_MUNICIPIO,"EUCLIDES AFONSO DE MELO, RIO LARGO, Alagoas, Brasil","Rua Euclides Afonso de Melo, Vila São Lourenço, Rio Largo, Alagoas, Região Nordeste, 57100-000, Brasil"
